time,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE
1334367240000000000,1338,175,2,1161,0,334,0,0,40,111,36,24,9,0,68,0,6,0,0,4,0,342,187
1334367300000000000,1348,173,0,1175,0,336,0,0,40,111,36,20,9,0,70,0,6,0,0,4,0,345,198
1334367360000000000,1380,173,2,1205,0,334,0,0,40,111,37,20,9,0,74,0,7,0,0,4,0,343,226
1334367420000000000,1370,139,2,1229,0,337,0,0,40,110,36,21,9,0,72,0,6,0,7,4,0,371,216
1334367480000000000,1466,297,2,1167,0,336,0,0,41,110,36,20,9,0,70,0,6,0,7,4,0,336,192
1334367540000000000,1434,301,0,1133,0,339,0,0,40,111,36,24,9,0,63,0,6,0,7,4,0,313,181
1334367600000000000,1444,267,2,1175,0,337,0,0,40,111,38,20,9,0,60,0,6,0,7,4,0,342,201
1334367660000000000,1375,319,2,1054,0,337,0,0,42,110,36,24,9,0,70,0,6,0,7,4,0,234,175
1334367720000000000,1402,294,0,1108,0,338,0,0,40,111,37,21,9,0,58,0,7,0,7,5,0,297,178
1334367780000000000,1421,333,0,1088,0,338,0,0,40,111,36,15,9,0,59,0,6,0,7,4,0,266,197
1334367840000000000,1540,438,2,1100,0,336,0,0,43,110,38,15,9,0,58,0,6,0,6,4,0,265,210
1334367900000000000,1663,420,0,1243,0,338,0,0,40,111,38,15,9,0,61,0,6,0,154,4,0,277,190
1334367960000000000,1649,415,2,1232,0,337,0,0,40,110,37,19,9,0,61,0,6,0,138,4,0,288,183
1334368020000000000,1777,413,0,1364,0,339,0,0,30,111,38,17,10,0,58,0,6,0,136,5,0,295,319
1334368080000000000,1763,413,0,1350,0,339,0,0,40,111,37,15,9,0,61,0,6,0,135,4,0,323,270
1334368140000000000,1750,413,0,1337,0,339,0,0,40,111,38,17,9,0,58,0,7,0,134,5,0,272,307
1334368200000000000,1763,408,0,1355,0,338,0,0,40,111,38,15,9,0,60,0,6,0,134,4,0,302,298
1334368260000000000,1800,408,2,1390,0,337,0,0,40,111,36,15,9,0,58,0,7,0,133,4,0,325,315
1334368320000000000,1773,408,2,1363,0,339,0,0,40,111,36,15,9,0,73,0,6,0,132,4,0,302,296
1334368380000000000,1782,408,2,1372,0,336,0,0,40,111,36,19,9,0,58,0,6,0,131,4,0,335,287
1334368440000000000,1901,404,2,1495,0,335,0,0,40,111,36,18,10,0,59,0,6,0,131,4,0,446,299
1334368500000000000,1695,402,2,1291,0,335,0,0,40,110,38,15,9,0,66,0,6,0,130,4,0,364,174
1334368560000000000,1667,404,0,1263,0,336,0,0,40,111,36,15,9,0,59,0,7,0,130,4,0,318,198
1334368620000000000,1480,281,2,1197,0,338,0,0,41,111,36,15,10,0,60,0,6,0,129,4,0,259,188
1334368680000000000,1471,278,0,1193,0,338,0,0,40,111,37,18,9,0,63,0,6,0,130,5,0,276,160
1334368740000000000,1576,278,2,1296,0,338,0,0,40,111,36,19,9,0,59,0,6,0,129,5,0,352,192
1334368800000000000,1622,278,2,1342,0,332,0,0,42,110,36,14,9,0,58,0,6,0,130,4,0,386,215
1334368860000000000,1553,278,2,1273,0,333,0,0,40,110,37,18,9,0,60,0,6,0,128,4,0,324,204
1334368920000000000,1494,223,0,1271,0,334,0,0,40,111,37,15,9,0,58,0,6,0,129,4,0,375,153
1334368980000000000,1562,278,2,1282,0,335,0,0,45,110,38,15,9,0,66,0,7,0,127,4,0,355,171
1334369040000000000,1425,278,0,1147,0,335,0,0,40,110,37,15,9,0,64,0,6,0,7,4,0,354,166
1334369100000000000,1425,278,4,1143,0,335,0,0,40,111,38,15,9,0,59,0,6,0,7,4,0,334,185
1334369160000000000,1444,276,4,1164,0,334,0,0,30,111,36,19,9,0,58,0,6,0,7,4,0,345,205
1334369220000000000,1416,276,0,1140,0,334,0,0,40,110,37,16,9,0,62,0,6,0,7,4,0,351,164
1334369280000000000,1343,267,0,1076,0,336,0,0,40,111,36,15,9,0,58,0,6,0,10,4,0,302,149
1334369340000000000,1412,278,0,1134,0,336,0,0,40,110,36,15,9,0,71,0,6,0,0,5,0,339,167
1334369400000000000,1384,278,2,1104,0,334,0,0,40,110,37,15,10,0,58,0,6,0,0,4,0,299,191
1334369460000000000,1526,415,2,1109,0,334,0,0,39,110,37,19,9,0,58,0,6,0,0,4,0,284,209
1334369520000000000,1498,402,2,1094,0,336,0,0,40,111,36,15,9,0,60,0,6,0,0,4,0,285,192
1334369580000000000,1530,438,2,1090,0,334,0,0,40,111,37,15,9,0,58,0,6,0,0,4,0,304,172
1334369640000000000,1517,424,2,1091,0,334,0,0,40,111,37,15,9,0,58,0,6,0,0,4,0,286,191
1334369700000000000,1626,402,2,1222,0,334,0,0,40,111,36,15,9,0,59,0,7,0,143,5,0,270,193
1334369760000000000,1782,557,2,1223,0,334,0,0,41,110,36,15,9,0,59,0,7,0,130,4,0,295,183
1334369820000000000,1553,351,4,1198,0,336,0,0,40,111,38,15,9,0,58,0,6,0,128,21,0,256,180
1334369880000000000,1626,440,0,1186,0,336,0,0,40,110,37,19,9,0,59,0,6,0,126,4,0,223,217
1334369940000000000,1649,399,2,1248,0,335,0,0,43,111,36,16,9,0,59,0,6,0,125,4,0,293,211
1334370000000000000,1626,399,2,1225,0,334,0,0,40,111,38,15,9,0,59,0,6,0,124,4,0,218,267
1334370060000000000,1690,440,0,1250,0,335,0,0,40,111,38,15,9,0,58,0,6,0,123,4,0,319,192
1334370120000000000,1640,397,2,1241,0,334,0,0,30,111,37,15,9,0,58,0,6,0,124,5,0,337,175
1334370180000000000,1672,399,2,1271,0,335,0,0,40,111,36,15,9,0,63,0,6,0,121,5,0,353,177
1334370240000000000,1585,440,0,1145,0,336,0,0,40,111,38,15,9,0,58,0,7,0,0,4,0,341,186
1334370300000000000,1508,402,0,1106,0,335,0,0,40,110,37,19,9,0,59,0,7,0,0,45,0,271,174
1334370360000000000,1535,402,0,1133,0,337,0,0,40,110,37,19,9,0,63,0,6,0,0,19,0,287,206
1334370420000000000,1640,402,0,1238,0,336,0,0,40,110,36,15,9,0,57,0,7,0,0,20,0,279,329
1334370480000000000,1576,402,2,1172,0,337,0,0,40,111,37,15,9,0,58,0,7,0,0,4,0,248,306
1334370540000000000,1594,402,2,1190,0,336,0,0,40,110,37,15,9,0,63,0,6,0,0,4,0,287,283
1334370600000000000,1526,397,2,1127,0,336,0,0,40,111,38,15,9,0,57,0,6,0,0,4,0,213,298
1334370660000000000,1599,397,2,1200,0,336,0,0,40,111,37,18,9,0,62,0,7,0,0,5,0,291,284
1334370720000000000,1594,397,2,1195,0,335,0,0,41,110,37,15,9,0,59,0,6,0,0,4,0,271,308
1334370780000000000,1590,397,0,1193,0,336,0,0,40,110,36,15,9,0,60,0,7,0,0,21,0,262,297
1334370840000000000,1622,397,2,1223,0,333,0,0,40,111,37,15,9,0,60,0,7,0,0,4,0,311,296
1334370900000000000,1526,399,0,1127,0,334,0,0,42,110,37,15,9,0,57,0,6,0,0,4,0,316,197
1334370960000000000,1526,397,0,1129,0,334,0,0,40,110,37,15,9,0,59,0,7,0,0,4,0,323,191
1334371020000000000,1517,397,4,1116,0,335,0,0,40,111,36,15,9,0,61,0,6,0,0,4,0,320,179
1334371080000000000,1466,397,0,1069,0,334,0,0,47,111,37,19,10,0,58,0,6,0,0,4,0,318,125
1334371140000000000,1252,395,2,855,0,336,0,0,40,111,38,15,9,0,58,0,7,0,0,4,0,49,188
1334371200000000000,923,395,2,526,0,7,0,0,40,111,37,15,9,0,59,0,6,0,1,5,0,49,187
1334371260000000000,923,395,2,526,0,7,0,0,40,111,37,15,9,0,58,0,6,0,0,5,0,49,189
1334371320000000000,918,395,0,523,0,7,0,0,40,111,37,15,9,0,62,0,6,0,0,5,0,49,182
1334371380000000000,1073,395,0,678,0,7,0,0,40,111,38,15,9,0,58,0,7,0,0,5,0,49,339
1334371440000000000,1055,399,2,654,0,7,0,0,40,111,36,17,9,0,31,0,7,0,1,5,0,50,340
1334371500000000000,1083,397,0,686,0,7,0,0,40,111,37,20,9,0,7,6,7,0,0,5,0,49,388
1334371560000000000,1073,397,0,676,0,7,0,0,40,110,37,22,9,0,8,5,6,0,0,5,0,50,377
1334371620000000000,881,399,2,480,0,7,0,0,40,110,37,24,9,0,8,0,7,0,0,5,0,49,184
1334371680000000000,987,404,2,581,0,7,0,0,40,111,37,19,9,0,8,0,7,0,0,5,0,49,289
1334371740000000000,1882,406,2,1474,0,7,0,0,40,121,937,15,9,0,7,0,7,0,0,42,0,49,240
1334371800000000000,2810,603,0,2207,0,7,0,0,40,121,1609,15,9,0,7,0,7,0,0,41,0,49,302
1334371860000000000,2714,399,2,2313,0,7,0,0,42,122,1707,15,9,1,8,0,7,0,0,42,0,49,304
1334371920000000000,2746,399,0,2347,0,7,0,0,39,122,1761,19,9,0,8,0,6,0,0,23,0,49,304
1334371980000000000,2741,399,2,2340,0,7,0,0,40,122,1775,19,9,0,7,0,6,0,0,5,0,49,301
1334372040000000000,2737,399,0,2338,0,7,0,0,44,122,1760,19,9,0,7,0,7,0,0,5,0,49,309
1334372100000000000,2732,395,0,2337,0,7,0,0,40,122,1773,19,9,0,7,0,6,0,0,5,0,50,299
1334372160000000000,2751,395,2,2354,0,7,0,0,40,122,1784,18,9,0,8,0,7,0,0,5,0,49,305
1334372220000000000,2792,395,0,2397,0,7,0,0,30,121,1792,19,9,0,7,0,7,0,0,51,0,50,304
1334372280000000000,2810,397,2,2411,0,7,0,0,40,122,1805,15,9,0,8,0,7,0,0,43,0,49,306
1334372340000000000,3134,596,0,2538,0,7,0,0,40,122,1801,15,9,0,7,0,6,0,147,23,0,49,312
1334372400000000000,3102,596,0,2506,0,7,0,0,40,122,1806,15,9,0,7,0,7,0,134,5,0,49,305
1334372460000000000,2801,301,2,2498,0,7,0,0,40,122,1811,15,9,0,7,0,7,0,129,5,0,49,297
1334372520000000000,4277,1775,0,2502,0,7,0,0,39,122,1811,18,9,0,7,0,7,0,127,5,0,49,301
1334372580000000000,4281,1768,0,2513,0,7,0,0,40,122,1821,18,9,0,7,0,6,0,126,5,0,49,303
1334372640000000000,3665,1469,0,2196,0,7,0,0,40,122,1810,15,9,0,7,0,6,0,126,5,0,49,0
1334372700000000000,2819,303,0,2516,0,7,0,0,40,122,1822,15,9,0,8,0,6,0,124,5,0,49,309
1334372760000000000,2815,308,0,2507,0,7,0,0,40,121,1819,15,9,0,7,0,7,0,123,5,0,48,306
1334372820000000000,4373,1745,2,2626,0,7,0,0,41,122,1825,15,9,0,8,0,7,0,123,5,0,49,415
1334372880000000000,4396,1747,0,2649,21,7,0,0,40,122,1827,15,9,0,7,0,7,0,126,5,0,49,414
1334372940000000000,3166,294,2,2870,362,7,0,0,39,121,1830,15,9,0,7,0,7,0,7,5,0,49,412
1334373000000000000,3180,303,2,2875,363,7,0,0,42,121,1834,18,10,0,7,0,7,0,0,5,0,49,412
1334373060000000000,3048,1761,0,1287,361,7,0,0,40,115,1,15,9,0,7,0,7,0,0,5,0,49,671
1334373120000000000,1594,313,4,1277,361,7,0,0,40,113,1,15,9,0,7,0,7,0,0,5,0,49,663
1334373180000000000,1572,299,2,1271,361,7,0,0,30,112,1,15,9,0,7,0,7,0,0,5,0,48,669
1334373240000000000,2655,301,0,2354,21,7,0,0,40,112,1,14,9,0,7,0,7,0,0,5,0,38,2093
1334373300000000000,1274,452,2,820,21,7,0,0,39,111,1,15,9,0,8,0,7,0,0,5,0,39,558
1334373360000000000,1288,429,2,857,21,7,0,0,40,112,1,18,9,0,7,0,7,0,0,42,0,39,554
1334373420000000000,1274,431,0,843,21,7,0,0,40,112,1,15,9,0,7,0,7,0,0,22,0,39,563
1334373480000000000,1352,440,2,910,21,7,0,0,40,111,1,18,9,0,58,0,6,0,0,5,0,39,595
1334373540000000000,2682,1889,4,789,21,7,0,0,40,112,1,19,9,0,58,0,7,0,0,5,0,39,471
1334373600000000000,2271,1476,2,793,21,7,0,0,41,110,1,16,9,0,57,0,6,0,0,5,0,38,482
1334373660000000000,2262,1469,0,793,21,7,0,0,40,111,2,14,9,0,57,0,7,0,0,5,0,38,482
1334373720000000000,1430,440,2,988,21,7,0,0,39,111,1,15,9,0,83,0,7,0,0,22,0,38,635
1334373780000000000,1444,431,2,1011,21,7,0,0,41,111,1,20,9,0,116,0,7,0,0,5,0,39,634
1334373840000000000,1439,427,2,1010,21,7,0,0,40,110,1,20,9,0,125,0,7,0,0,5,0,38,627
1334373900000000000,1439,436,0,1003,21,7,0,0,40,111,1,20,9,0,118,0,7,0,0,5,0,38,626
1334373960000000000,1457,436,2,1019,21,7,0,0,42,111,1,24,9,0,117,0,7,0,1,5,0,39,635
1334374020000000000,1247,436,4,807,21,7,0,0,40,111,1,24,9,0,69,0,7,0,0,5,0,39,474
1334374080000000000,1329,628,2,699,21,7,0,0,40,111,1,24,9,0,70,0,6,0,0,35,0,39,336
1334374140000000000,1115,427,0,688,21,7,0,0,45,110,1,18,9,0,81,0,7,0,0,21,0,38,330
1334374200000000000,2737,422,0,2315,21,7,0,0,40,112,2,19,9,0,57,0,6,0,81,5,0,38,1918
1334374260000000000,2732,427,0,2305,21,7,0,0,40,111,2,20,9,0,57,0,6,0,0,5,0,39,1988
1334374320000000000,2764,436,4,2324,21,7,0,0,30,111,39,20,9,0,57,0,6,0,0,5,0,39,1980
1334374380000000000,2755,427,0,2328,21,7,0,0,40,110,38,14,9,0,57,0,6,0,0,5,0,38,1983
1334374440000000000,1115,424,0,691,21,7,0,0,40,111,37,18,9,0,58,0,7,0,10,5,0,38,330
1334374500000000000,1124,438,0,686,21,7,0,0,40,111,38,19,9,0,58,0,6,0,7,5,0,38,327
1334374560000000000,1124,438,0,686,21,7,0,0,40,111,39,16,9,0,58,0,6,0,7,5,0,39,328
1334374620000000000,1270,438,4,828,21,7,0,0,40,112,37,15,9,0,58,0,6,0,150,5,0,38,330
1334374680000000000,1334,436,0,898,21,7,0,0,40,110,36,15,9,0,57,0,6,0,138,5,0,38,416
1334374740000000000,1247,434,2,811,21,7,0,0,41,111,37,15,9,0,57,0,6,0,137,5,0,38,327
1334374800000000000,1252,436,4,812,21,7,0,0,40,110,36,15,9,0,58,0,6,0,137,5,0,39,329
1334374860000000000,1242,431,4,807,21,7,0,0,40,110,37,15,9,0,57,0,6,0,137,5,0,38,325
1334374920000000000,1137,319,0,818,21,7,0,0,42,111,36,15,9,0,57,0,7,0,137,5,0,38,333
1334374980000000000,1133,313,4,816,21,7,0,0,40,110,36,19,9,1,57,0,7,0,136,5,0,39,329
1334375040000000000,1110,301,0,809,21,7,0,0,40,110,37,19,9,0,57,0,6,0,135,5,0,38,325
1334375100000000000,1133,315,4,814,21,7,0,0,43,111,38,15,9,0,57,0,6,0,134,5,0,38,330
1334375160000000000,1124,308,2,814,21,7,0,0,40,111,38,15,9,0,57,0,7,0,134,5,0,39,331
1334375220000000000,1261,315,2,944,21,7,0,0,40,111,36,15,9,0,58,0,6,0,133,5,0,38,465
1334375280000000000,1215,301,0,914,21,7,0,0,30,111,37,14,9,0,57,0,6,0,132,5,0,39,446
1334375340000000000,1220,301,2,917,21,7,0,0,40,112,36,15,9,0,57,0,7,0,132,5,0,38,438
1334375400000000000,1220,306,2,912,21,7,0,0,40,110,38,15,9,0,57,0,6,0,130,5,0,39,435
1334375460000000000,1215,301,2,912,21,7,0,0,40,111,37,15,9,0,57,0,6,0,130,5,0,38,436
1334375520000000000,1233,313,2,918,21,7,0,0,40,110,37,19,9,0,57,0,7,0,132,5,0,38,436
1334375580000000000,1220,306,2,912,21,7,0,0,40,111,35,19,9,0,57,0,6,0,131,5,0,38,433
1334375640000000000,1302,308,0,994,21,7,0,0,40,111,36,15,9,0,57,0,6,0,131,5,0,38,518
1334375700000000000,945,308,2,635,21,7,0,0,40,111,36,15,9,0,58,0,6,0,130,5,0,38,159
1334375760000000000,1083,450,2,631,21,7,0,0,40,111,37,15,9,0,57,0,6,0,129,5,0,39,155
1334375820000000000,1096,436,2,658,21,7,0,0,39,110,36,15,9,0,57,0,7,0,128,35,0,38,156
1334375880000000000,1083,434,0,649,21,7,0,0,41,111,36,18,9,0,57,0,7,0,7,26,0,39,270
1334375940000000000,1064,630,2,432,21,7,0,0,39,111,36,19,9,0,57,0,6,0,7,21,0,38,61
1334376000000000000,859,434,0,425,21,7,0,0,40,111,37,15,9,0,57,0,6,0,7,5,0,38,72
1334376060000000000,854,429,2,423,21,7,0,0,42,110,37,19,9,0,58,0,6,0,7,5,0,38,64
1334376120000000000,849,424,0,425,21,7,0,0,39,111,37,19,9,0,58,0,6,0,7,5,0,38,68
1334376180000000000,859,429,2,428,21,7,0,0,40,110,38,15,9,0,58,0,6,0,7,5,0,39,73
1334376240000000000,863,427,0,436,21,7,0,0,45,110,36,15,9,0,57,0,6,0,7,5,0,38,80
1334376300000000000,854,427,0,427,21,7,0,0,40,110,37,15,9,0,57,0,6,0,7,5,0,38,75
1334376360000000000,854,429,0,425,21,7,0,0,40,110,37,15,9,0,57,0,6,0,7,5,0,39,72
1334376420000000000,1967,429,0,1538,21,7,0,0,30,111,37,15,10,0,58,0,7,0,1198,5,0,39,0
1334376480000000000,1092,427,0,665,21,7,0,0,40,111,38,19,9,0,58,0,7,0,147,5,0,38,165
1334376540000000000,1119,424,4,691,21,7,0,0,40,110,38,18,9,0,57,0,7,0,136,45,0,38,165
1334376600000000000,1000,310,2,688,21,7,0,0,40,110,37,18,9,0,57,0,6,0,135,36,0,38,174
1334376660000000000,1009,306,2,701,21,7,0,0,40,111,37,19,9,0,57,0,6,0,134,42,0,38,180
1334376720000000000,991,301,2,688,21,7,0,0,40,112,37,15,9,0,58,0,6,0,133,34,0,39,177
1334376780000000000,1009,313,0,696,21,7,0,0,40,110,37,15,9,0,58,0,6,0,133,35,0,38,187
1334376840000000000,991,308,2,681,21,7,0,0,40,110,37,15,9,0,57,0,7,0,132,37,0,39,170
1334376900000000000,996,303,4,689,21,7,0,0,40,111,37,15,9,0,57,0,6,0,134,41,0,39,172
1334376960000000000,1000,308,0,692,21,7,0,0,40,111,37,19,9,0,58,0,6,0,130,41,0,38,175
1334377020000000000,1014,319,0,695,21,7,0,0,42,111,38,19,9,0,58,0,7,0,127,41,0,38,177
1334377080000000000,996,306,0,690,21,7,0,0,40,111,38,15,9,0,58,0,6,0,127,41,0,38,179
1334377140000000000,996,306,2,688,21,7,0,0,40,111,37,15,9,0,58,0,6,0,124,41,0,38,181
1334377200000000000,977,313,0,664,0,7,0,0,43,111,37,15,9,1,58,0,6,0,124,41,0,38,174
1334377260000000000,973,313,0,660,0,7,0,0,40,111,37,15,9,0,58,0,6,0,122,41,0,38,176
1334377320000000000,817,306,2,509,0,7,0,0,40,112,36,15,9,0,58,0,6,0,0,41,0,38,147
1334377380000000000,964,452,0,512,0,7,0,0,30,111,38,15,9,0,58,0,6,0,0,41,0,38,159
1334377440000000000,941,431,2,508,0,7,0,0,40,112,38,15,9,0,58,0,6,0,0,22,0,38,163
1334377500000000000,918,434,2,482,0,7,0,0,40,111,38,19,9,0,58,0,6,0,0,5,0,39,150
1334377560000000000,1115,628,0,487,0,7,0,0,40,111,37,19,9,0,58,0,7,0,0,5,0,38,156
1334377620000000000,1069,438,0,631,0,7,0,0,40,111,37,15,9,0,58,0,6,0,0,5,0,39,304
1334377680000000000,932,438,0,494,0,7,0,0,40,110,38,15,9,0,58,0,6,0,0,5,0,38,168
1334377740000000000,1037,436,2,599,0,7,0,0,40,112,38,15,9,0,58,0,6,0,0,5,0,39,270
1334377800000000000,1055,418,2,635,0,7,0,0,40,112,37,15,9,0,58,0,7,0,0,46,0,38,266
1334377860000000000,1220,418,2,800,0,7,0,0,39,111,37,15,9,0,116,0,7,0,0,36,0,39,384
1334377920000000000,1256,418,2,836,0,7,0,0,39,112,38,20,9,0,116,0,6,0,0,36,0,38,415
1334377980000000000,1279,429,0,850,0,7,0,0,41,111,37,20,9,0,122,0,7,0,0,36,0,39,421
1334378040000000000,1261,434,0,827,0,7,0,0,40,111,37,23,9,0,113,0,6,0,0,36,0,39,406
1334378100000000000,1252,427,2,823,0,7,0,0,40,111,38,23,9,0,112,0,7,0,0,35,0,39,402
1334378160000000000,1028,297,0,731,0,7,0,0,42,112,37,23,9,0,110,0,7,0,0,35,0,39,310
1334378220000000000,1032,299,0,733,0,7,0,0,40,111,38,20,9,0,110,0,6,0,0,35,0,39,318
1334378280000000000,1023,306,4,713,0,7,0,0,40,111,36,15,9,0,111,0,6,0,0,35,0,38,305
1334378340000000000,1037,299,2,736,0,7,0,0,46,112,37,15,9,0,127,0,7,0,0,35,0,39,302
1334378400000000000,1019,303,0,716,0,7,0,0,40,111,37,15,9,0,115,0,7,0,0,35,0,39,301
1334378460000000000,1005,306,0,699,0,7,0,0,39,112,37,15,9,0,118,0,6,0,0,22,0,38,296
1334378520000000000,991,303,2,686,0,7,0,0,30,111,38,15,9,0,110,0,7,0,0,5,0,38,316
1334378580000000000,1000,299,2,699,0,7,0,0,40,111,37,18,9,0,111,0,6,0,0,5,0,38,317
1334378640000000000,982,292,2,688,0,7,0,0,39,111,38,18,9,0,111,0,7,0,1,5,0,38,304
1334378700000000000,836,306,2,528,0,7,0,0,40,111,38,15,9,0,58,0,6,0,0,5,0,39,200
1334378760000000000,854,299,0,555,0,7,0,0,40,111,37,15,9,0,59,0,31,0,0,5,0,38,203
1334378820000000000,859,303,2,554,0,7,0,0,39,111,36,15,9,0,61,0,37,0,0,5,0,39,195
1334378880000000000,868,313,2,553,0,7,0,0,40,111,38,15,9,0,59,0,37,0,0,5,0,38,194
1334378940000000000,877,317,4,556,0,7,0,0,40,111,37,18,9,0,58,0,37,0,0,5,0,38,196
1334379000000000000,1000,443,0,557,0,7,0,0,40,111,36,17,9,0,58,0,37,0,0,5,0,39,198
1334379060000000000,991,429,2,560,0,7,0,0,39,112,36,15,9,0,63,0,37,0,0,5,0,38,199
1334379120000000000,996,424,0,572,0,7,0,0,42,111,37,15,9,0,59,0,37,0,0,5,0,38,212
1334379180000000000,982,429,0,553,0,7,0,0,40,111,38,15,9,0,58,0,37,0,0,5,0,38,195
1334379240000000000,1773,422,0,1351,0,7,0,0,40,111,37,15,9,0,59,0,37,0,993,5,0,38,0
1334379300000000000,1128,424,2,702,0,7,0,0,43,111,37,15,9,0,59,0,37,0,142,5,0,38,199
1334379360000000000,1101,415,2,684,0,7,0,0,39,110,36,15,9,0,57,0,37,0,130,5,0,38,201
1334379420000000000,1101,413,0,688,0,7,0,0,40,111,37,19,9,0,59,0,37,0,127,5,0,38,199
1334379480000000000,1055,415,0,640,0,7,0,0,30,111,38,18,9,0,33,0,37,0,127,5,0,39,186
1334379540000000000,927,415,2,510,0,7,0,0,40,112,38,15,10,0,7,0,37,0,126,5,0,38,75
1334379600000000000,1302,415,0,887,0,334,0,0,40,110,37,15,9,0,8,0,36,0,124,4,0,38,132
1334379660000000000,1581,408,0,1173,0,331,0,0,40,110,36,15,9,0,8,0,36,0,123,4,0,334,127
1334379720000000000,1453,424,0,1029,0,337,0,0,41,111,37,17,9,0,7,0,35,0,123,4,0,180,128
1334379780000000000,1329,301,0,1028,0,337,0,0,40,111,37,15,9,0,8,0,35,0,122,4,0,181,129
1334379840000000000,1608,493,2,1113,0,332,0,0,39,111,37,15,9,0,8,0,34,0,46,4,0,176,302
1334379900000000000,1302,303,2,997,0,330,0,0,40,111,36,19,9,0,8,0,33,0,0,4,0,281,126
1334379960000000000,1389,310,2,1077,0,327,0,0,39,111,35,15,9,0,7,0,32,0,0,4,0,351,147
1334380020000000000,1521,306,4,1211,0,331,0,0,40,110,36,15,9,0,8,0,32,0,0,4,0,265,361
1334380080000000000,1434,303,0,1131,0,330,0,0,41,110,36,15,9,1,8,0,31,0,0,4,0,372,174
1334380140000000000,1421,306,2,1113,0,329,0,0,40,110,35,15,9,0,8,0,31,0,0,4,0,308,224
1334380200000000000,1553,301,4,1248,0,329,0,0,39,110,35,18,9,0,8,0,30,0,0,4,0,346,320
1334380260000000000,1485,303,0,1182,0,331,0,0,42,111,36,15,9,0,7,0,30,0,0,4,0,363,234
1334380320000000000,1466,301,0,1165,0,331,0,0,40,111,36,15,9,0,8,0,29,0,0,4,0,304,278
1334380380000000000,1444,306,2,1136,0,332,0,0,40,111,36,15,9,0,7,0,28,0,0,4,0,312,242
1334380440000000000,1434,294,0,1140,0,330,0,0,46,111,37,15,9,0,8,0,27,0,0,4,0,337,216
1334380500000000000,1407,303,2,1102,0,331,0,0,40,112,36,15,9,0,8,0,27,0,6,4,0,295,219
1334380560000000000,1434,452,0,982,0,331,0,0,40,111,36,15,9,0,7,0,27,0,9,4,0,262,131
1334380620000000000,1444,434,4,1006,0,332,0,0,37,111,36,18,9,0,7,0,27,0,0,4,0,302,123
1334380680000000000,1444,424,2,1018,0,332,0,0,40,111,37,18,9,0,8,0,27,0,0,4,0,303,129
1334380740000000000,1421,431,0,990,0,331,0,0,40,111,36,15,9,0,7,0,27,0,0,4,0,274,136
1334380800000000000,1430,420,2,1008,0,332,0,0,40,110,35,15,9,0,8,0,27,0,0,4,0,290,138
1334380860000000000,1480,434,2,1044,0,332,0,0,40,111,36,15,9,0,8,0,27,0,0,4,0,286,176
1334380920000000000,1430,434,2,994,0,332,0,0,40,111,36,19,9,0,8,0,26,0,0,4,0,288,121
1334380980000000000,1430,431,0,999,0,332,0,0,40,110,37,18,9,0,8,0,26,0,0,4,0,291,124
1334381040000000000,1448,447,2,999,0,332,0,0,41,111,36,19,9,1,8,0,26,0,0,4,0,291,121
1334381100000000000,1448,440,0,1008,0,333,0,0,40,111,37,19,9,0,8,0,26,0,0,4,0,342,79
1334381160000000000,1494,429,2,1063,0,332,0,0,40,111,36,15,9,0,8,0,26,0,0,4,0,286,196
1334381220000000000,1448,431,4,1013,0,333,0,0,41,111,38,15,9,0,8,0,26,0,0,4,0,302,126
1334381280000000000,1512,440,0,1072,0,333,0,0,40,110,38,15,9,0,8,0,26,0,0,4,0,315,174
1334381340000000000,1325,319,2,1004,0,333,0,0,40,111,36,15,9,0,8,0,26,0,0,4,0,342,80
1334381400000000000,1380,308,0,1072,0,332,0,0,44,111,36,19,9,0,8,0,26,0,0,4,0,363,120
1334381460000000000,1599,514,0,1085,0,333,0,0,40,111,37,15,9,0,8,0,26,0,0,4,0,376,126
1334381520000000000,1517,504,2,1011,0,333,0,0,39,111,36,15,9,0,8,0,26,0,0,4,0,302,128
1334381580000000000,1526,509,4,1013,0,333,0,0,30,111,37,15,9,0,8,0,26,0,0,4,0,313,127
1334381640000000000,1709,500,2,1207,0,332,0,0,40,110,36,15,9,0,8,0,26,0,147,4,0,348,132
1334381700000000000,1663,500,0,1163,0,333,0,0,40,111,37,15,9,0,7,0,26,0,133,4,0,327,121
1334381760000000000,1695,498,0,1197,0,334,0,0,40,111,37,15,9,0,8,0,25,0,127,46,0,313,132
1334381820000000000,1645,463,2,1180,0,333,0,0,40,110,37,19,9,0,8,0,26,0,127,21,0,315,135
1334381880000000000,1635,491,2,1142,0,334,0,0,40,111,36,19,9,0,8,0,26,0,125,4,0,315,115
1334381940000000000,1686,511,2,1173,0,334,0,0,40,111,38,15,9,0,8,0,26,0,125,21,0,318,128
1334382000000000000,1631,484,0,1147,0,334,0,0,40,111,37,15,10,0,8,0,24,0,123,4,0,310,131
1334382060000000000,1631,482,2,1147,0,334,0,0,40,111,37,15,9,0,8,0,24,0,123,4,0,326,116
1334382120000000000,1444,290,2,1152,0,334,0,0,40,111,36,15,9,0,7,0,23,0,122,21,0,316,118
1334382180000000000,1521,404,4,1113,0,333,0,0,41,111,36,19,9,0,8,0,21,0,0,4,0,321,210
